timestamp,open,high,low,close,volume,ma5,ma10,ma30,ma60,bb_bbm,bb_bbh,bb_bbl
2022-09-26 00:00:00,18799.7,18939.7,18711.9,18862.7,82968.714,18931.04,18990.81,19016.626666666667,19259.64833333333,19034.145,19404.97007183311,18663.31992816689
2022-09-26 04:00:00,18862.7,18924.1,18671.0,18902.3,96944.908,18889.9,18969.519999999997,19015.409999999996,19245.844999999998,19009.635000000002,19345.642787261004,18673.627212739
2022-09-26 08:00:00,18902.3,19311.5,18795.7,18864.7,220632.771,18867.18,18946.69,19005.713333333333,19229.32333333333,18983.670000000002,19277.567785633102,18689.7722143669
2022-09-26 12:00:00,18864.7,19273.1,18808.0,19103.9,206037.034,18906.659999999996,18965.98,19003.093333333334,19220.166666666668,18978.045000000002,19257.88021204459,18698.209787955413
2022-09-26 16:00:00,19103.8,19255.0,18958.6,19191.0,113652.801,18984.920000000002,18980.629999999997,19009.783333333333,19213.251666666667,18994.870000000003,19283.301476091012,18706.438523908993
2022-09-26 20:00:00,19190.9,19245.5,19061.8,19216.3,57571.29,19055.64,18993.340000000004,19035.409999999996,19203.648333333334,19020.465,19291.581183766357,18749.348816233643
2022-09-27 00:00:00,19216.3,20296.1,19182.0,20091.9,270740.855,19293.56,19091.730000000003,19082.553333333333,19207.263333333332,19085.125,19610.99472864011,18559.25527135989
2022-09-27 04:00:00,20092.0,20368.0,19951.1,20174.2,145136.381,19555.46,19211.32,19124.233333333334,19212.933333333334,19129.8,19835.577942415326,18424.022057584672
2022-09-27 08:00:00,20174.2,20332.0,20084.0,20221.1,105721.859,19778.9,19342.78,19157.6,19219.938333333335,19185.19,20036.061896115978,18334.31810388402
2022-09-27 12:00:00,20221.0,20375.0,19860.4,19885.3,224079.253,19917.76,19451.340000000004,19187.926666666663,19218.833333333332,19230.175,20127.923267333328,18332.42673266667
2022-09-27 16:00:00,19885.3,19948.1,18801.5,19068.7,467957.321,19888.24,19471.94,19180.076666666668,19203.291666666668,19231.375,20128.19205575886,18334.55794424114
2022-09-27 20:00:00,19068.7,19159.2,18911.7,19070.1,86930.489,19683.879999999997,19488.72,19169.33,19186.09333333333,19229.120000000003,20127.31991672233,18330.920083277677
2022-09-28 00:00:00,19070.1,19228.3,18460.0,18736.0,201932.428,19396.239999999998,19475.85,19147.73,19165.178333333333,19211.27,20133.450208202277,18289.089791797724
2022-09-28 04:00:00,18736.0,18870.8,18610.3,18770.6,104608.563,19106.140000000003,19442.52,19132.87,19144.001666666667,19204.25,20137.53709945011,18270.96290054989
2022-09-28 08:00:00,18770.5,19140.0,18558.6,18947.6,232626.61,18918.6,19418.18,19135.97333333333,19127.875,19199.405,20136.955396458772,18261.854603541226
2022-09-28 12:00:00,18947.6,19496.6,18929.6,19477.9,273882.698,19000.439999999995,19444.34,19161.756666666664,19122.431666666664,19218.84,20162.541612587367,18275.138387412633
2022-09-28 16:00:00,19477.9,19667.0,19250.0,19534.7,221849.648,19093.36,19388.62,19186.289999999997,19119.416666666668,19240.175,20192.145803911546,18288.204196088453
2022-09-28 20:00:00,19534.7,19787.6,19380.5,19407.3,106322.825,19227.620000000003,19311.93,19190.510000000002,19119.463333333333,19261.625,20208.344837914043,18314.905162085957
2022-09-29 00:00:00,19407.4,19596.0,19271.0,19497.3,97147.935,19372.96,19239.55,19203.31,19131.648333333334,19291.165,20228.541014788083,18353.78898521192
2022-09-29 04:00:00,19497.4,19620.0,19259.4,19353.1,111116.926,19454.06,19186.329999999998,19215.56,19146.539999999997,19318.835,20228.819009255094,18408.850990744904
2022-09-29 08:00:00,19353.2,19537.0,19294.0,19454.3,104599.328,19449.339999999997,19224.89,19229.21333333333,19159.568333333333,19348.415,20235.33625755333,18461.493742446673
2022-09-29 12:00:00,19454.2,19467.1,18827.2,19280.7,365642.863,19398.54,19245.95,19234.73,19163.061666666665,19367.335,20231.2278157474,18503.4421842526
2022-09-29 16:00:00,19280.7,19648.8,19114.2,19399.3,245462.904,19396.939999999995,19312.28,19244.94,19161.305,19394.065000000002,20226.608565887076,18561.52143411293
2022-09-29 20:00:00,19399.3,19620.0,19373.5,19582.5,67708.268,19413.98,19393.469999999998,19267.32333333333,19162.20333333333,19417.995000000003,20243.28320050935,18592.706799490654
2022-09-30 00:00:00,19582.5,19698.6,19305.0,19394.0,104286.782,19422.159999999996,19438.109999999997,19278.97333333333,19162.875,19428.145,20246.984624041215,18609.305375958786
2022-09-30 04:00:00,19394.0,19633.6,19381.8,19560.8,78385.946,19443.46,19446.4,19294.693333333336,19166.39,19445.370000000003,20260.14318095281,18630.596819047194
2022-09-30 08:00:00,19560.8,19625.0,19383.9,19430.3,83071.687,19473.379999999997,19435.96,19305.43666666667,19170.068333333336,19412.29,20171.186174453374,18653.393825546627
